Date,IWDA.AS,EXSA.DE,EMIM.AS,IEAG.AS,IBGL.AS,4GLD.DE,EQQQ.DE,IPRP.AS,IUSN.DE,BTCE.DE,CL2.PA
2016-03-18,36.19499969482422,25.318748474121094,18.59000015258789,107.07828521728516,195.80625915527344,35.720001220703125,90.95494842529297,27.611513137817383,,,3.012629985809326
2016-03-21,36.22999954223633,25.25963020324707,18.639999389648438,107.10450744628906,195.4520263671875,35.619998931884766,91.27900695800781,27.604190826416016,,,3.025670051574707
2016-03-22,36.404998779296875,25.230060577392578,18.719999313354492,107.10450744628906,196.23455810546875,35.869998931884766,92.00198364257812,27.4176082611084,,,3.061199903488159
2016-03-23,36.33000183105469,25.207895278930664,18.489999771118164,107.10450744628906,195.59205627441406,35.20000076293945,91.94509887695312,27.509071350097656,,,3.064300060272217
2016-03-24,35.880001068115234,24.81621551513672,18.309999465942383,107.20069885253906,196.43222045898438,35.16999816894531,91.32449340820312,27.13589096069336,,,3.003429889678955
2016-03-29,36.03499984741211,24.964017868041992,18.3700008392334,107.55047607421875,198.00547790527344,35.2400016784668,91.71011352539062,27.556631088256836,,,3.0202701091766357
2016-03-30,36.23500061035156,25.267013549804688,18.729999542236328,107.50675964355469,198.01368713378906,34.810001373291016,92.14408111572266,27.8054141998291,,,3.031599998474121
2016-03-31,35.98500061035156,25.037918090820312,18.6299991607666,107.51548767089844,198.1702117919922,34.91999816894531,91.81029510498047,27.728578567504883,,,3.003730058670044
2016-04-01,35.755001068115234,24.705368041992188,18.420000076293945,107.56796264648438,198.75502014160156,34.310001373291016,92.2830810546875,27.585905075073242,,,3.0120699405670166
2016-04-04,35.845001220703125,24.845779418945312,18.399999618530273,107.7078857421875,198.95269775390625,34.43000030517578,92.26409149169922,27.567607879638672,,,3.023169994354248
2016-04-05,35.314998626708984,24.365421295166016,18.049999237060547,107.75161743164062,199.20806884765625,34.720001220703125,91.46849060058594,27.531021118164062,,,2.9642999172210693
2016-04-06,35.52000045776367,24.55755615234375,18.040000915527344,107.68164825439453,198.42552185058594,34.5,92.0903549194336,27.6810245513916,,,2.987299919128418
2016-04-07,35.380001068115234,24.417152404785156,17.899999618530273,107.5854721069336,198.05490112304688,35.029998779296875,91.80838012695312,27.54930877685547,,,2.9617300033569336
2016-04-08,35.61000061035156,24.6314640045166,18.15999984741211,107.7078857421875,198.47496032714844,34.97999954223633,91.3450698852539,27.812726974487305,,,2.9605700969696045
2016-04-11,35.60499954223633,24.749706268310547,18.34000015258789,107.60295104980469,197.40415954589844,35.43000030517578,91.26434326171875,27.951753616333008,,,2.9481699466705322
2016-04-12,35.8849983215332,24.912288665771484,18.510000228881836,107.29689025878906,195.59205627441406,35.47999954223633,91.49983215332031,27.765169143676758,,,2.984600067138672
2016-04-13,36.72999954223633,25.55523109436035,19.09000015258789,107.5592269897461,197.43711853027344,35.5,93.85630798339844,27.9224910736084,,,3.1119298934936523
2016-04-14,36.96500015258789,25.614349365234375,19.09000015258789,107.37561798095703,196.4899139404297,35.18000030517578,94.21519470214844,27.721275329589844,,,3.1425700187683105
2016-04-15,36.79499816894531,25.54045295715332,18.989999771118164,107.48928833007812,197.16531372070312,35.08000183105469,93.81830596923828,27.78346061706543,,,3.118269920349121
2016-04-18,36.83000183105469,25.621746063232422,18.950000762939453,107.41058349609375,196.39927673339844,35.11000061035156,93.49076843261719,27.604190826416016,,,3.115269899368286
2016-04-19,37.084999084472656,26.02081298828125,19.139999389648438,107.26192474365234,194.9990234375,35.5,92.92111206054688,27.69931411743164,,,3.1206300258636475
2016-04-20,37.32500076293945,26.153841018676758,19.09000015258789,107.41932678222656,195.7650604248047,35.59000015258789,93.6331787109375,27.765169143676758,,,3.1605300903320312
2016-04-21,37.28499984741211,26.013431549072266,19.049999237060547,106.97334289550781,193.4999542236328,35.619998931884766,93.64742279052734,27.35174560546875,,,3.163569927215576
2016-04-22,37.275001525878906,25.96907615661621,19.010000228881836,106.92086791992188,192.93978881835938,35.47999954223633,92.15494537353516,27.08832550048828,,,3.1550300121307373
2016-04-25,37.064998626708984,25.82867431640625,18.81999969482422,106.69352722167969,191.62193298339844,35.43000030517578,92.0239028930664,27.245649337768555,,,3.126970052719116
